centr_lat,centr_lon,country
55.46830000000,7.80497000000,Denmark
55.46840000000,7.81383000000,Denmark
55.46850000000,7.82269000000,Denmark
55.46860000000,7.83154000000,Denmark
55.46870000000,7.84038000000,Denmark
55.46880000000,7.84926000000,Denmark
55.46880000000,7.85809000000,Denmark
55.46890000000,7.86696000000,Denmark
55.46900000000,7.87582000000,Denmark
55.46910000000,7.88468000000,Denmark
55.47330000000,7.80374000000,Denmark
55.47340000000,7.81260000000,Denmark
55.47350000000,7.82145000000,Denmark
55.47360000000,7.83032000000,Denmark
55.47360000000,7.83915000000,Denmark
55.47370000000,7.84802000000,Denmark
55.47380000000,7.85687000000,Denmark
55.47390000000,7.86575000000,Denmark
55.47400000000,7.87462000000,Denmark
55.47410000000,7.88346000000,Denmark
55.47830000000,7.80252000000,Denmark
55.47840000000,7.81135000000,Denmark
55.47850000000,7.82023000000,Denmark
55.47860000000,7.82908000000,Denmark
55.47870000000,7.83793000000,Denmark
55.47870000000,7.84679000000,Denmark
55.47880000000,7.85565000000,Denmark
55.47890000000,7.86451000000,Denmark
55.47900000000,7.87337000000,Denmark
55.47900000000,7.88221000000,Denmark
55.48330000000,7.80128000000,Denmark
55.48330000000,7.81015000000,Denmark
55.48350000000,7.81899000000,Denmark
55.48350000000,7.82786000000,Denmark
55.48360000000,7.83670000000,Denmark
55.48370000000,7.84560000000,Denmark
55.48380000000,7.85443000000,Denmark
55.48390000000,7.86328000000,Denmark
55.48390000000,7.87214000000,Denmark
55.48400000000,7.88099000000,Denmark
55.48830000000,7.80004000000,Denmark
55.48840000000,7.80889000000,Denmark
55.48840000000,7.81777000000,Denmark
55.48850000000,7.82662000000,Denmark
55.48860000000,7.83549000000,Denmark
55.48870000000,7.84435000000,Denmark
55.48880000000,7.85321000000,Denmark
55.48890000000,7.86206000000,Denmark
55.48890000000,7.87094000000,Denmark
55.48900000000,7.87980000000,Denmark
55.49330000000,7.79882000000,Denmark
55.49330000000,7.80768000000,Denmark
55.49350000000,7.81654000000,Denmark
55.49350000000,7.82542000000,Denmark
55.49360000000,7.83427000000,Denmark
55.49370000000,7.84312000000,Denmark
55.49370000000,7.85200000000,Denmark
55.49380000000,7.86084000000,Denmark
55.49390000000,7.86971000000,Denmark
55.49400000000,7.87857000000,Denmark
55.49820000000,7.79757000000,Denmark
55.49830000000,7.80643000000,Denmark
55.49840000000,7.81531000000,Denmark
55.49850000000,7.82416000000,Denmark
55.49860000000,7.83302000000,Denmark
55.49870000000,7.84189000000,Denmark
55.49870000000,7.85075000000,Denmark
55.49880000000,7.85962000000,Denmark
55.49890000000,7.86847000000,Denmark
55.49900000000,7.87733000000,Denmark
55.50330000000,7.79636000000,Denmark
55.50330000000,7.80521000000,Denmark
55.50340000000,7.81408000000,Denmark
55.50350000000,7.82294000000,Denmark
55.50360000000,7.83180000000,Denmark
55.50360000000,7.84065000000,Denmark
55.50370000000,7.84952000000,Denmark
55.50380000000,7.85839000000,Denmark
55.50390000000,7.86727000000,Denmark
55.50400000000,7.87611000000,Denmark
