centr_lat,centr_lon,country
53.09820000000,1.21433000000,United Kingdom
53.10060000000,1.20426000000,United Kingdom
53.10300000000,1.19419000000,United Kingdom
53.10540000000,1.18411000000,United Kingdom
53.10540000000,1.20960000000,United Kingdom
53.10780000000,1.17406000000,United Kingdom
53.10780000000,1.19956000000,United Kingdom
53.11020000000,1.16398000000,United Kingdom
53.11030000000,1.18948000000,United Kingdom
53.11260000000,1.15391000000,United Kingdom
53.11270000000,1.17940000000,United Kingdom
53.11270000000,1.20488000000,United Kingdom
53.11500000000,1.14386000000,United Kingdom
53.11510000000,1.16934000000,United Kingdom
53.11510000000,1.19482000000,United Kingdom
53.11740000000,1.13376000000,United Kingdom
53.11750000000,1.15926000000,United Kingdom
53.11750000000,1.18474000000,United Kingdom
53.11980000000,1.12370000000,United Kingdom
53.11990000000,1.14919000000,United Kingdom
53.11990000000,1.17468000000,United Kingdom
53.12000000000,1.20016000000,United Kingdom
53.12220000000,1.11363000000,United Kingdom
53.12230000000,1.13911000000,United Kingdom
53.12230000000,1.16459000000,United Kingdom
53.12240000000,1.19011000000,United Kingdom
53.12470000000,1.12904000000,United Kingdom
53.12470000000,1.15454000000,United Kingdom
53.12480000000,1.18003000000,United Kingdom
53.12710000000,1.11898000000,United Kingdom
53.12710000000,1.14445000000,United Kingdom
53.12720000000,1.16995000000,United Kingdom
53.12720000000,1.19543000000,United Kingdom
53.12950000000,1.10890000000,United Kingdom
53.12960000000,1.13439000000,United Kingdom
53.12960000000,1.15986000000,United Kingdom
53.12960000000,1.18537000000,United Kingdom
53.13200000000,1.12429000000,United Kingdom
53.13200000000,1.17529000000,United Kingdom
53.13200000000,1.14979000000,United Kingdom
53.13430000000,1.11423000000,United Kingdom
53.13440000000,1.13971000000,United Kingdom
53.13450000000,1.16521000000,United Kingdom
53.13450000000,1.19072000000,United Kingdom
53.13670000000,1.10414000000,United Kingdom
53.13680000000,1.12964000000,United Kingdom
53.13690000000,1.15514000000,United Kingdom
53.13690000000,1.18063000000,United Kingdom
53.13930000000,1.11958000000,United Kingdom
53.13930000000,1.14508000000,United Kingdom
53.13930000000,1.17058000000,United Kingdom
53.14160000000,1.10949000000,United Kingdom
53.14170000000,1.13499000000,United Kingdom
53.14170000000,1.16049000000,United Kingdom
53.14180000000,1.18599000000,United Kingdom
53.14400000000,1.09941000000,United Kingdom
53.14410000000,1.12491000000,United Kingdom
53.14410000000,1.15041000000,United Kingdom
53.14420000000,1.17592000000,United Kingdom
53.14650000000,1.11484000000,United Kingdom
53.14650000000,1.14034000000,United Kingdom
53.14660000000,1.16583000000,United Kingdom
53.14890000000,1.10474000000,United Kingdom
53.14890000000,1.13026000000,United Kingdom
53.14900000000,1.15574000000,United Kingdom
53.14900000000,1.18125000000,United Kingdom
53.15130000000,1.09466000000,United Kingdom
53.15130000000,1.12016000000,United Kingdom
53.15140000000,1.14566000000,United Kingdom
53.15140000000,1.17117000000,United Kingdom
53.15370000000,1.11009000000,United Kingdom
53.15380000000,1.13560000000,United Kingdom
53.15380000000,1.16110000000,United Kingdom
53.15610000000,1.10002000000,United Kingdom
53.15620000000,1.12550000000,United Kingdom
53.15630000000,1.15104000000,United Kingdom
53.15850000000,1.08993000000,United Kingdom
53.15860000000,1.11543000000,United Kingdom
53.15870000000,1.14093000000,United Kingdom
53.16100000000,1.10534000000,United Kingdom
53.16110000000,1.13086000000,United Kingdom
53.16340000000,1.09526000000,United Kingdom
53.16340000000,1.12078000000,United Kingdom
53.16580000000,1.08518000000,United Kingdom
53.16580000000,1.11068000000,United Kingdom
53.16820000000,1.10060000000,United Kingdom
53.17060000000,1.09052000000,United Kingdom
53.17310000000,1.08044000000,United Kingdom
