centr_lat,centr_lon,country
52.57880000000,4.43424000000,Netherlands
52.58190000000,4.44921000000,Netherlands
52.58320000000,4.42810000000,Netherlands
52.58640000000,4.44308000000,Netherlands
52.58760000000,4.42210000000,Netherlands
52.59080000000,4.43695000000,Netherlands
52.59180000000,4.45482000000,Netherlands
52.59200000000,4.41594000000,Netherlands
52.59520000000,4.43083000000,Netherlands
52.59630000000,4.44865000000,Netherlands
52.59640000000,4.40983000000,Netherlands
52.60070000000,4.44254000000,Netherlands
52.60080000000,4.40370000000,Netherlands
52.60200000000,4.45991000000,Netherlands
52.60230000000,4.42102000000,Netherlands
52.60530000000,4.39746000000,Netherlands
52.60650000000,4.45381000000,Netherlands
52.60670000000,4.41487000000,Netherlands
52.60750000000,4.43306000000,Netherlands
52.60970000000,4.39133000000,Netherlands
52.61110000000,4.40875000000,Netherlands
52.61250000000,4.42617000000,Netherlands
52.61320000000,4.44445000000,Netherlands
52.61420000000,4.38519000000,Netherlands
52.61550000000,4.40262000000,Netherlands
52.61690000000,4.42002000000,Netherlands
52.61830000000,4.43746000000,Netherlands
52.61860000000,4.37906000000,Netherlands
52.62000000000,4.39647000000,Netherlands
52.62130000000,4.41389000000,Netherlands
52.62270000000,4.43132000000,Netherlands
52.62300000000,4.37290000000,Netherlands
52.62580000000,4.40775000000,Netherlands
52.62710000000,4.42520000000,Netherlands
52.62740000000,4.36677000000,Netherlands
52.63160000000,4.41905000000,Netherlands
